label,text
2,why does this keep happening? 😒 (door handles missing!) @SEPTA @SEPTA_SOCIAL #suburbanstation #septa https://t.co/L7vBj8o9Ko
2,Nothing worse than being  on such a high all day then out of nowhere deep depression sets in 😒
2,Please be considerate of others’ time. 😒
2,theatrical 😒
2,Don't you lil bitches dare hit my inbox again talking bout no little girl ass 💩 cuz imma hurt ya fucking feelings 🤚🏾😒
2,I wish I could remember all the French I learned. 😒
2,@Cernovich 'not that it's all cracked up to be?' 😒
2,@bendictto Gk boleh? 😒
2,This weeks really doing it for me 😒
2,My Christmas rota is an actual myth 😒
2,@RedsArmy_John Tatum moved to the side to avoid the contact. That should have been a no call. No way was it an offensive foul 😒
2,@Garieee__ smh i had a rough night 😒
2,Ot is life. 3 hours ngayon then later 8 hour nman 😒
2,Drs appointment my ass 😒 https://t.co/aJQqbofTJx
2,My nephew just woke me up out my sleep he was crying so loud. It was crazy 😒
2,Wish Blue Planet was on every night 😒
2,"😒 ... the downside of #280characters. Annoying, useless tweets. https://t.co/CTEcMDnwxe"
2,#Empire I want the old Lucius to return 😒 https://t.co/4CzdFaKNUg
2,Uh oh. Who is he calling out this time? 😒 https://t.co/ozd0jVEvIL
2,@nayeonmilk sarcastic sia 😒
2,Been up looking at the wall for a whole hour 😒
2,@tailorMARIQUE I'm just jealous I'm not Afrochella 😒 gracing flyers and shit!
2,This night killed my entire mood for the most part 😒
2,@puma_Lyfe Damn bruh why you so loud son 😒
2,where he at? 😒 https://t.co/IPjwsmNTPa
2,Don’t wake me up then fall asleep on me 😒
2,Sitting in my car not wanting to go inside my house.. Why do my emotions change so quickly 😒
2,"@dottycookie Yup. I’m aghast, Cooks.
Community spirit, eh? 😒"
2,"Brianna Ig ✔️
😒
-A https://t.co/P9JTWZpWbe"
2,"@aamnafaisal98 @mutmayeeen I will never understand why GAP years are stigmatised 😒 Ofcourse, it isn't bad yar. You'… https://t.co/CVxNmb2Kjv"
2,My lil baby had a stuffy nose last night so those who have small children understand my frustration this got damn morning 😒
2,"I understand that nobody understands me, but I can’t be someone I’m not. 😒"
2,I'm just wide awake like I don't have to work in the morning 😒
2,UJ 😒.  ha.a hle it's November now cumon 😒
2,I'm mad. Why didn't you tell me you coming to studio today? @Pharoahfi 😒
2,Sadio Mane is Liverpool's best signing bruh 😒 https://t.co/Qn63ybJZMe
2,Haven't been like this since I was like 14 I forgot how annoying it is 😒
2,😒😒😒 Donkey Of The Day https://t.co/8yJ5TJqHr8
2,"I hate how on iOS 11 the “I”s turn into E̵̦̞̺͚̖̝̯̟̞̅͆͋̄͐̀̕͝͝y̴̧̡̹̼͎̺̭̫̳̐͗̌͆͗͢ê̷͍̯̟͕̿͛̀͌͌́̊̚͜

😒 Hey Steve Jobs...FIX IT"
2,@simply_tommy @Dollyy_a Oh I see! Dolly what have you got to say for yourself? 😒
2,When your brother dresses better than you 😒
2,"@Jo_Forty Urghhhh yes but...

MrM did!

I'm only cleaning my side 😒 not his."
2,They better not get him! 😒 https://t.co/FGqK6ztCkO
2,I got worried for nothing 😒
2,"all the elevators broke , imma just walk up the stairs and pass out on purpose to go home 😒"
2,I want take this sew in out but I have work tomorrow 😒
2,@Kattrinuuuh Reply pud oy 😒
2,I can lay in bed for hours with everything off and I still wouldn’t fall asleep until 5am 😒
2,@TooheyMatthew #HattieTrain keeps on rolling. There are now more effects added to the List of Hattie. Soon everything will have an effect. 😒
2,Over the top for no fucking reason 😒
2,I’m mad at myself for eating Jack right now 😒
2,"honestly that was fucking stupid, and now people might not go and im not going if they arent going 😒"
2,@nkyser18 I could’ve helped but you refuse to drink with me 😒
2,Meanwhile I got another coworker sending me nudes of the girls he talks to on tinder to show he's the king of nudes. I'm quitting lol 😒
2,"Why can’t people teach their children manners??? If someone holds the door for you, SAY THANK YOU... 😒"
2,It's too early I should still be sleep 😒
2,“maryland is the keith urban of country music” - @EnigmaticHiC 😒
2,Princess P 💕 sounds so weird saying it bc I’m supposed to be the princess but I️ guess she can take my shine 😒😊 #bittersweetmoment
2,@my coworker 😒 https://t.co/ZMTof7InIc
2,' been taking theraflu for days and I'm still sick 😒
2,Hate working early 😒
2,John Lewis advert this year has me disappointed 😒
2,Fuckk! I’m so Inlove with you you can’t even imagine that 😒
2,Just changed my whole mood 😒
2,"I knew I should of ate my food before I went over there, now I'm hungry 😒"
2,"yes naman, walang klase the whole morning 😒"
2,I can’t believe I have to go all the way back!!!!! Fuck that I’m going on Monday 😒
2,@_RNSerg I know dude wtf!! I️ was ready to watch him shut shit down... he won’t even play when we go to Oakland 😒
2,For sll those that thought them tyrese tears were geniune.......  😒 https://t.co/eEN06i9Xx6
2,If you text me and idk who you are it's. it because i give my number out a lot it's because I'm a hairstylist and everyone has my number 😒
2,I get aggravated easily.. 😒
2,my momma irritate tf out of me 😒
2,"I have not been in this much pain for so long, I just want my body to let me sleep 😒"
2,Annoyed as tf 😒
2,@BiggaBoss_Biggz Yup! Talkin about i had suspicious activity goin on 😒
2,I really want my watch back from nef 😒
2,"If I have to say ""no, stop, don't do that, or don't touch that"" one more mfing time tonight I'm gonna lose it 😒"
2,Chicharito should dive in the Olympics instead of in the penalty box 😒
2,I'm over charging bitches for what they did to the cold crush 😒 https://t.co/ByHJfhhKu5
2,People get mad at you &amp; wanna do evil things to you.. those are by far the LAMEST people you could ever encounter 😒
2,@ikeroy82_roy @icemayne23 @MarcustheGr806 @cchopz @ABCDEFGHIJoe Etling  😒
2,😒 Okay this is serious https://t.co/ATfjiNZWnr
2,still haven’t seen ragnarok and I can’t see it this weekend either 😒 I’ve waited years for this film
2,I’m head feels like it’s going to explode 😒
2,And after going through their tweets I think I'm way less excited to be followed by them 😒 ill go fuck myself
2,Observation: 95% of the people walking around the streets of Toronto have headphones on. 😒 #reallife
2,@BlockheadNYC @ZillaRocca Hope I'm not being a sample snitch though. I'm pretty sure they got sued for some samples on that record 😒
2,"@midesh_x @Magnanimous__ are you trying to tell us what to do with our lives? 
Mind your business first 😒"
2,i gotta block him and his friends just for him to leave me the hell alone 😒
2,Really not trying to go to work tomorrow 😒
2,We got a new little kitten. He loves to perch 😒 #kittens #duke #johnwayne #crazycatlady https://t.co/9H01Mz9diw
2,@marennaclarke 😒 ur missing the point. Stop playing with me.
2,I wanna do some Polar Express type shit for Christmas 😒
2,Haven’t been out for a while now always home then home. where’s my social life 😒
2,Today has been so frustrating 😒
2,If you upgrade to the 8 or X will this annoying glitch go away? I hope Apple isn’t trying to force everybody to upgrade their phones 😒
2,All these idiots whining about the 1989 Taylor Swift era ending like she’s not some manipulative and exploitative Mean Girls bitch 😒
2,"I can tell now, this is never going to fkn happen 😒"
2,Idk why he think he finta open up these toys 😒
2,How many offensive boards are y’all going to allow 😒
2,My level of annoyance has reached an all time high today 😒
2,u can tell everyone in this class is a freshman cuz they act like a bunch of lil kids straight out of high school 😒
2,Coming down at work is the worst 😒
2,up cooking dinner before my interview cause ya know ... “SLOW” cookers take 6-8 hours 😒 but when it’s finish it rea… https://t.co/rygJlFA01L
2,@justshootmy and it was such a good movie too 😒 why can't we have nice things???!!!
2,One time I can’t sleep Nicks 📱 isn’t on sound 🙄😒
2,@ThatGuyKabugo @luleallan @ElvisMaloba am still lagging behind only 19.6 litres. 😒
2,"why are people these days so fake. if you’re really my friend, you wouldn’t talk shit about me behind my back 😒"
2,@CenturyLinkEnt your internet is the best 😒
2,@sylviaa__ox then all of a sudden they bff. Talking about no haters no fakes 😂 when really they more fake than xmas trees at Wal mart 😒
2,When you go to sleep Before your child 😒 https://t.co/FUFDbvYr3M
2,"But Meek in jail for a dirt bike 😒 the ""JustUs"" system https://t.co/RaWSHlrflQ"
2,if i could stop overthinking my life that would be great 😒
2,When Reputation isn’t out in Canada yet 😒
2,"Wow Nebraska, wow. This might be a rough one again this week. 😒"
2,@alzaabi741 glad to be of service to the future generations who'll have me as an outstanding example of a life led terribly 😒
2,@Uber_Support y’all owe me 15$ 🤨 that’s all imma say 😒
2,"All those late night talks and those "" pa sweet sweet"" shit turned out to be nothing 😒"
2,@tolaakinn What you squatting for. 😒
2,@CBSThisMorning @TSA 😒
2,@imillhiser Wow you are stupid 😒
2,"@OpenSecretsDC @SunFoundation @UnitersCentrist @StopBigMoney 

😒 https://t.co/sPmjaOTpJV"
2,"@ahmad_YaWwr Lo becho😒
Issspelling sahi hotay to smj a jani thi mjje 😂"
2,I hate character clothes and bedrooms 😒
2,someone rehome my dog pls 😒 I don’t have time for him anymore
2,@Still_Bourgeois @MzRaeBby 😒 y’all not getting our hoodies
2,@__sintim What's funny 😒
2,@phil_66 @travel_chaos @nel1011 @Womblegirl14 @monkeybuxton @ExecYvette #ill 😒 https://t.co/O2TCovFfwJ
2,"Working when the mhrt's aren't here sucks. Like, y'all my entertainment, how I'm supposed to stay awake?? 😒"
2,"Email: national lottery; we have news about your ticket........
You’ve won £2.50 😒"
2,I could really use a massage 😒
2,I wish I knew why he’s phone is off 😒
2,When between “Netflix and chill” and sleep you choose the second one. Smth is going wrong with your life. 😒
2,I have to be up at 5:30 🤦🏽‍♀️and he still have the light on 😒
2,This weather tho 😒
2,Wisdom tooth is annoying me and so is my period 😒
2,#Christmas music when it’s 21 degrees outside 😩 I️ can’t....#itssupposetobewinter  😒❄️⛄️ https://t.co/qTvFdd5bVP
2,I’m so over this 😒
2,😒 you just gone lie to me like that https://t.co/HVTtTYWnsN
2,@Ms_Wire I know right. 😒
2,I  can’t get a break. I️ even dream about the stuff that i intentionally go go to sleep to get away from 😒
2,@PersuasivePR They will probably will make a deal with the TSA for the raw footage from the full body scanners 😒
2,"Don't think we're friends because I speak to you at work 😒 bitch I like my job, not you."
2,"@Dangela2004 Metallica bows at the altar of le Bon and DD....but please tell me more about how epic ""Enter Sandman"" is 😒"
2,Fed up 😒
2,@OutlawTornJW 😒
2,"Morning! 
What's up with these girls that respond  with ""yeah"" continuously like we are trying to record a trap song! 😒"
2,Social media really have people thinking shit is real 😒
2,Strange 😒 #clashroyale https://t.co/KtU34O4mm2
2,@mrmichaelandre Wow well take it easy or it will open without you 😒
2,hate long bus rides to punggol 😒
2,@Cerebralle We didn't see the crocodiles o. You would have shown us 😒
2,Really Ashley 😒
2,I hate lame ass folks 😒
2,"""Why you looking miserable? It's not that cold"" I'm anemic, this weather is literally making me hurt because I'm that cold 😒"
2,Stop complaining and make it happen 😒
2,Always want what you can’t have 😒
2,My voice still didn’t fully come back 😒
2,I don't just fuck any and everything but the way these females be talking 😂🤦🏽‍♂️ you would think I was a full live hoe 😒
2,"So my thanksgiving outfit is sold out, 😒"
2,"@vughnn Oh well...

You want to chop alone. After all my words of encouragement. 😒 https://t.co/LdeM69jDY5"
2,me marj loves amb more than she loves me 😒
2,@TisPiece IPhone problems 😒
2,@NicholeAndreaaa 😒 owyeahyeah
2,Yeah so I️ went to sleep early 😒
2,This shows the level of your inability to solve maths i.e to differentiate between wrong and right 😒 https://t.co/6cNYwSCSmq
2,cold asf 😒
2,The mall pissed me off today 😒
2,my dumbass is dumb as fuck 😒
2,Chatona Crlho...😒😒😒 https://t.co/1jNvxwIzI6
2,My mom is trying to make me go get drinks with her and her work friends 😒
2,I hate the fact that I really pay for this shitty ass WiFi Southern has 😒
2,@LQ Also dirty rags in the room...guess vacation is gonna start out good.  😒 https://t.co/TEJIBuHhZH
2,@MBCProSports فوق شينه... 😒
2,The many times I’ve been sick this year 😒 I don’t understand
2,@hfalls25 too bad i cant watch 😒 but i been knew he was a baller since his sixers days
2,I have HE due at 11am that I forgot about 🤦🏾‍♀️ &amp; im headed to go shoot a news package 😒
2,@AnaLThurow TOMA NO TEU CU 😒
2,I can only eat two fries out the cafe and my stomach will still be fucked up 😒
2,"@BadAss_JenJen *2,334 miles away. 😒"
2,Went to bed around 9 because I️ have to open the store at 6 but I’m up 3 hours early 😒
2,@hawkeylassie Oh they'll probably play great since I'm not watching the game live tonight. 😒
2,Morning. 😒
2,Can someone send me motivation via dms or something cause wow 😒
2,Now I’m wide tf awake .. thanks everybody 😒
2,@PeterQuillkenny @ollymoss @100soft Ugh 😒
2,Am I the only person who finds smoking unattractive 😒
2,short girl problems: being serious but nobody really take you seriously 😒
2,And there goes that question again.. It's like long gone for months and months. And everyone just keep asking the same thing. 😒
